S_NO,Date,State_UT,Latitude,Longitude,TotalConfirmed,Death,CuredDischargedMigrated,NewCases,NewDeaths,NewRecovered
2402,29-05-2020,Haryana,29.0588,76.0856,1504,19,881,123,0,43
2403,29-05-2020,Himachal Pradesh,31.1048,77.1734,276,5,70,3,0,0
2404,29-05-2020,Jammu and Kashmir,33.7782,76.5762,2036,27,859,115,0,5
2405,29-05-2020,Jharkhand,23.6102,85.2799,469,4,212,21,0,27
2406,29-05-2020,Karnataka,15.3173,75.7139,2533,47,834,115,0,53
2407,29-05-2020,Kerala,10.8505,76.2711,1088,7,555,84,0,3
2408,29-05-2020,Ladakh,34.2996,78.2932,73,0,43,20,0,0
2409,29-05-2020,Madhya Pradesh,22.9734,78.6569,7453,321,4050,192,0,123
2410,29-05-2020,Maharashtra,19.7515,75.7139,59546,1982,18616,2598,0,698
2411,29-05-2020,Manipur,24.6637,93.9063,55,0,5,11,0,1
2412,29-05-2020,Meghalaya,25.467,91.3662,21,1,12,1,0,0
2413,29-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0
2414,29-05-2020,Nagaland,26.1584,94.5624,18,0,0,14,0,0
2415,29-05-2020,Odisha,20.9517,85.0985,1660,7,887,67,0,154
2416,29-05-2020,Puducherry,11.9416,79.8083,51,0,14,5,0,2
2417,29-05-2020,Punjab,31.1471,75.3412,2158,40,1946,19,0,28
2418,29-05-2020,Rajasthan,27.0238,74.2179,8067,180,4817,364,0,360
2419,29-05-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0
2420,29-05-2020,Tamil Nadu,11.1271,78.6569,19372,145,10548,827,0,639
2421,29-05-2020,Telangana,18.1124,79.0193,2256,67,1345,158,0,61
2422,29-05-2020,Tripura,23.9408,91.9882,242,0,167,12,0,2
2423,29-05-2020,Uttar Pradesh,26.8467,80.9462,7170,197,4215,179,0,224
2424,29-05-2020,Uttarakhand,30.0668,79.0193,500,4,79,31,0,0
2425,29-05-2020,West Bengal,22.9868,87.855,4536,295,1668,344,0,90
2426,30-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
2427,30-05-2020,Andhra Pradesh,15.9129,79.74,3436,60,2226,185,0,101
2428,30-05-2020,Arunachal Pradesh,28.218,94.7278,3,0,1,0,0,0
2429,30-05-2020,Assam,26.2006,92.9376,1024,4,125,168,0,21
2430,30-05-2020,Bihar,25.0961,85.3131,3376,15,1211,80,0,0
2431,30-05-2020,Chandigarh,30.7333,76.7794,289,4,189,1,0,0
2432,30-05-2020,Chhattisgarh,21.2787,81.8661,415,1,100,16,0,17
2433,30-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2,0,0,0,0,0
2434,30-05-2020,Delhi,28.7041,77.1025,17386,398,7846,1105,0,351
2435,30-05-2020,Goa,15.2993,74.124,69,0,41,0,0,3
2436,30-05-2020,Gujarat,22.2587,71.1924,15934,980,8611,372,0,608
2437,30-05-2020,Haryana,29.0588,76.0856,1721,19,940,217,0,59
2438,30-05-2020,Himachal Pradesh,31.1048,77.1734,295,5,87,19,0,17
2439,30-05-2020,Jammu and Kashmir,33.7782,76.5762,2164,28,875,128,0,16
2440,30-05-2020,Jharkhand,23.6102,85.2799,511,5,216,42,0,4
2441,30-05-2020,Karnataka,15.3173,75.7139,2781,48,894,248,0,60
2442,30-05-2020,Kerala,10.8505,76.2711,1150,8,565,62,0,10
2443,30-05-2020,Ladakh,34.2996,78.2932,74,0,43,1,0,0
2444,30-05-2020,Madhya Pradesh,22.9734,78.6569,7645,334,4269,192,0,219
2445,30-05-2020,Maharashtra,19.7515,75.7139,62228,2098,26997,2682,0,8381
2446,30-05-2020,Manipur,24.6637,93.9063,59,0,8,4,0,3
2447,30-05-2020,Meghalaya,25.467,91.3662,27,1,12,6,0,0
2448,30-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0
2449,30-05-2020,Nagaland,26.1584,94.5624,25,0,0,7,0,0
2450,30-05-2020,Odisha,20.9517,85.0985,1723,7,887,63,0,0
2451,30-05-2020,Puducherry,11.9416,79.8083,51,0,14,0,0,0
2452,30-05-2020,Punjab,31.1471,75.3412,2197,42,1949,39,0,3
2453,30-05-2020,Rajasthan,27.0238,74.2179,8365,184,5244,298,0,427
2454,30-05-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0
2455,30-05-2020,Tamil Nadu,11.1271,78.6569,20246,154,11313,874,0,765
2456,30-05-2020,Telangana,18.1124,79.0193,2425,71,1381,169,0,36
2457,30-05-2020,Tripura,23.9408,91.9882,251,0,171,9,0,4
2458,30-05-2020,Uttar Pradesh,26.8467,80.9462,7284,198,4244,114,0,29
2459,30-05-2020,Uttarakhand,30.0668,79.0193,716,5,102,216,0,23
2460,30-05-2020,West Bengal,22.9868,87.855,4813,302,1775,277,0,107
2461,31-05-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
2462,31-05-2020,Andhra Pradesh,15.9129,79.74,3569,60,2289,133,0,63
2463,31-05-2020,Arunachal Pradesh,28.218,94.7278,4,0,1,1,0,0
2464,31-05-2020,Assam,26.2006,92.9376,1185,4,163,161,0,38
2465,31-05-2020,Bihar,25.0961,85.3131,3636,20,1618,260,0,407
2466,31-05-2020,Chandigarh,30.7333,76.7794,289,4,189,0,0,0
2467,31-05-2020,Chhattisgarh,21.2787,81.8661,447,1,102,32,0,2
2468,31-05-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2,0,0,0,0,0
2469,31-05-2020,Delhi,28.7041,77.1025,18549,416,8075,1163,0,229
2470,31-05-2020,Goa,15.2993,74.124,70,0,41,1,0,0
2471,31-05-2020,Gujarat,22.2587,71.1924,16343,1007,9230,409,0,619
2472,31-05-2020,Haryana,29.0588,76.0856,1923,20,971,202,0,31
2473,31-05-2020,Himachal Pradesh,31.1048,77.1734,313,5,111,18,0,24
2474,31-05-2020,Jammu and Kashmir,33.7782,76.5762,2341,28,908,177,0,33
2475,31-05-2020,Jharkhand,23.6102,85.2799,563,5,256,52,0,40
2476,31-05-2020,Karnataka,15.3173,75.7139,2922,48,997,141,0,103
2477,31-05-2020,Kerala,10.8505,76.2711,1208,9,575,58,0,10
2478,31-05-2020,Ladakh,34.2996,78.2932,74,0,43,0,0,0
2479,31-05-2020,Madhya Pradesh,22.9734,78.6569,7891,343,4444,246,0,175
2480,31-05-2020,Maharashtra,19.7515,75.7139,65168,2197,28081,2940,0,1084
2481,31-05-2020,Manipur,24.6637,93.9063,62,0,8,3,0,0
2482,31-05-2020,Meghalaya,25.467,91.3662,27,1,12,0,0,0
2483,31-05-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0
2484,31-05-2020,Nagaland,26.1584,94.5624,36,0,0,11,0,0
2485,31-05-2020,Odisha,20.9517,85.0985,1819,7,1050,96,0,163
2486,31-05-2020,Puducherry,11.9416,79.8083,51,0,14,0,0,0
2487,31-05-2020,Punjab,31.1471,75.3412,2233,44,1967,36,0,18
2488,31-05-2020,Rajasthan,27.0238,74.2179,8617,193,5739,252,0,495
2489,31-05-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0
2490,31-05-2020,Tamil Nadu,11.1271,78.6569,21184,160,12000,938,0,687
2491,31-05-2020,Telangana,18.1124,79.0193,2499,77,1412,74,0,31
2492,31-05-2020,Tripura,23.9408,91.9882,268,0,172,17,0,1
2493,31-05-2020,Uttar Pradesh,26.8467,80.9462,7445,201,4410,161,0,166
2494,31-05-2020,Uttarakhand,30.0668,79.0193,749,5,102,33,0,0
2495,31-05-2020,West Bengal,22.9868,87.855,5130,309,1970,317,0,195
2496,01-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
2497,01-06-2020,Andhra Pradesh,15.9129,79.74,3679,62,2349,110,0,60
2498,01-06-2020,Arunachal Pradesh,28.218,94.7278,4,0,1,0,0,0
2499,01-06-2020,Assam,26.2006,92.9376,1272,4,185,87,0,22
2500,01-06-2020,Bihar,25.0961,85.3131,3815,21,1710,179,0,92
2501,01-06-2020,Chandigarh,30.7333,76.7794,293,4,199,4,0,10
2502,01-06-2020,Chhattisgarh,21.2787,81.8661,498,1,115,51,0,13
2503,01-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,2,0,0,0,0,0
2504,01-06-2020,Delhi,28.7041,77.1025,19844,473,8478,1295,0,403
2505,01-06-2020,Goa,15.2993,74.124,70,0,42,0,0,1
2506,01-06-2020,Gujarat,22.2587,71.1924,16779,1038,9919,436,0,689
2507,01-06-2020,Haryana,29.0588,76.0856,2091,20,1048,168,0,77
2508,01-06-2020,Himachal Pradesh,31.1048,77.1734,331,5,120,18,0,9
2509,01-06-2020,Jammu and Kashmir,33.7782,76.5762,2446,28,927,105,0,19
2510,01-06-2020,Jharkhand,23.6102,85.2799,610,5,256,47,0,0
2511,01-06-2020,Karnataka,15.3173,75.7139,3221,51,1218,299,0,221
2512,01-06-2020,Kerala,10.8505,76.2711,1269,9,590,61,0,15
2513,01-06-2020,Ladakh,34.2996,78.2932,74,0,43,0,0,0
2514,01-06-2020,Madhya Pradesh,22.9734,78.6569,8089,350,4842,198,0,398
2515,01-06-2020,Maharashtra,19.7515,75.7139,67655,2286,29329,2487,0,1248
2516,01-06-2020,Manipur,24.6637,93.9063,71,0,11,9,0,3
2517,01-06-2020,Meghalaya,25.467,91.3662,27,1,12,0,0,0
2518,01-06-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0
2519,01-06-2020,Nagaland,26.1584,94.5624,43,0,0,7,0,0
2520,01-06-2020,Odisha,20.9517,85.0985,1948,7,1126,129,0,76
2521,01-06-2020,Puducherry,11.9416,79.8083,70,0,25,19,0,11
2522,01-06-2020,Punjab,31.1471,75.3412,2263,45,1987,30,0,20
2523,01-06-2020,Rajasthan,27.0238,74.2179,8831,194,5927,214,0,188
2524,01-06-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0
2525,01-06-2020,Tamil Nadu,11.1271,78.6569,22333,173,12757,1149,0,757
2526,01-06-2020,Telangana,18.1124,79.0193,2698,82,1428,199,0,16
2527,01-06-2020,Tripura,23.9408,91.9882,313,0,173,45,0,1
2528,01-06-2020,Uttar Pradesh,26.8467,80.9462,7823,213,4709,378,0,299
2529,01-06-2020,Uttarakhand,30.0668,79.0193,907,5,102,158,0,0
2530,01-06-2020,West Bengal,22.9868,87.855,5501,317,2157,371,0,187
2531,02-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
2532,02-06-2020,Andhra Pradesh,15.9129,79.74,3783,64,2378,104,0,29
2533,02-06-2020,Arunachal Pradesh,28.218,94.7278,22,0,1,18,0,0
2534,02-06-2020,Assam,26.2006,92.9376,1390,4,277,118,0,92
2535,02-06-2020,Bihar,25.0961,85.3131,3926,24,1900,111,0,190
2536,02-06-2020,Chandigarh,30.7333,76.7794,294,4,199,1,0,0
2537,02-06-2020,Chhattisgarh,21.2787,81.8661,547,1,122,49,0,7
2538,02-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,3,0,1,1,0,1
2539,02-06-2020,Delhi,28.7041,77.1025,20834,523,8746,990,0,268
2540,02-06-2020,Goa,15.2993,74.124,71,0,42,1,0,0
2541,02-06-2020,Gujarat,22.2587,71.1924,17200,1063,10780,421,0,861
2542,02-06-2020,Haryana,29.0588,76.0856,2356,21,1055,265,0,7
2543,02-06-2020,Himachal Pradesh,31.1048,77.1734,340,5,122,9,0,2
2544,02-06-2020,Jammu and Kashmir,33.7782,76.5762,2601,31,946,155,0,19
2545,02-06-2020,Jharkhand,23.6102,85.2799,659,5,296,49,0,40
2546,02-06-2020,Karnataka,15.3173,75.7139,3408,52,1328,187,0,110
2547,02-06-2020,Kerala,10.8505,76.2711,1326,10,608,57,0,18
2548,02-06-2020,Ladakh,34.2996,78.2932,77,0,43,3,0,0
2549,02-06-2020,Madhya Pradesh,22.9734,78.6569,8283,358,5003,194,0,161
2550,02-06-2020,Maharashtra,19.7515,75.7139,70013,2362,30108,2358,0,779
2551,02-06-2020,Manipur,24.6637,93.9063,83,0,11,12,0,0
2552,02-06-2020,Meghalaya,25.467,91.3662,27,1,12,0,0,0
2553,02-06-2020,Mizoram,23.1645,92.9376,1,0,1,0,0,0
2554,02-06-2020,Nagaland,26.1584,94.5624,43,0,0,0,0,0
2555,02-06-2020,Odisha,20.9517,85.0985,2104,7,1245,156,0,119
2556,02-06-2020,Puducherry,11.9416,79.8083,74,0,25,4,0,0
2557,02-06-2020,Punjab,31.1471,75.3412,2301,45,2000,38,0,13
2558,02-06-2020,Rajasthan,27.0238,74.2179,8980,198,6040,149,0,113
2559,02-06-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0
2560,02-06-2020,Tamil Nadu,11.1271,78.6569,23495,184,13170,1162,0,413
2561,02-06-2020,Telangana,18.1124,79.0193,2792,88,1491,94,0,63
2562,02-06-2020,Tripura,23.9408,91.9882,420,0,173,107,0,0
2563,02-06-2020,Uttar Pradesh,26.8467,80.9462,8075,217,4843,252,0,134
2564,02-06-2020,Uttarakhand,30.0668,79.0193,958,6,222,51,0,120
2565,02-06-2020,West Bengal,22.9868,87.855,5772,325,2306,271,0,149
2566,03-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
2567,03-06-2020,Andhra Pradesh,15.9129,79.74,3898,64,2421,115,0,43
2568,03-06-2020,Arunachal Pradesh,28.218,94.7278,22,0,1,0,0,0
2569,03-06-2020,Assam,26.2006,92.9376,1513,4,324,123,0,47
2570,03-06-2020,Bihar,25.0961,85.3131,4155,24,1946,229,0,46
2571,03-06-2020,Chandigarh,30.7333,76.7794,301,5,214,7,0,15
2572,03-06-2020,Chhattisgarh,21.2787,81.8661,564,1,130,17,0,8
2573,03-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,4,0,1,1,0,0
2574,03-06-2020,Delhi,28.7041,77.1025,22132,556,9243,1298,0,497
2575,03-06-2020,Goa,15.2993,74.124,79,0,57,8,0,15
2576,03-06-2020,Gujarat,22.2587,71.1924,17617,1092,11894,417,0,1114
2577,03-06-2020,Haryana,29.0588,76.0856,2652,23,1069,296,0,14
2578,03-06-2020,Himachal Pradesh,31.1048,77.1734,345,5,140,5,0,18
2579,03-06-2020,Jammu and Kashmir,33.7782,76.5762,2718,33,953,117,0,7
2580,03-06-2020,Jharkhand,23.6102,85.2799,712,5,320,53,0,24
2581,03-06-2020,Karnataka,15.3173,75.7139,3796,52,1403,388,0,75
2582,03-06-2020,Kerala,10.8505,76.2711,1412,11,627,86,0,19
2583,03-06-2020,Ladakh,34.2996,78.2932,81,1,47,4,0,4
2584,03-06-2020,Madhya Pradesh,22.9734,78.6569,8420,364,5221,137,0,218
2585,03-06-2020,Maharashtra,19.7515,75.7139,72300,2465,31333,2287,0,1225
2586,03-06-2020,Manipur,24.6637,93.9063,89,0,14,6,0,3
2587,03-06-2020,Meghalaya,25.467,91.3662,27,1,12,0,0,0
2588,03-06-2020,Mizoram,23.1645,92.9376,13,0,1,12,0,0
2589,03-06-2020,Nagaland,26.1584,94.5624,49,0,0,6,0,0
2590,03-06-2020,Odisha,20.9517,85.0985,2245,7,1325,141,0,80
2591,03-06-2020,Puducherry,11.9416,79.8083,82,0,25,8,0,0
2592,03-06-2020,Punjab,31.1471,75.3412,2342,46,2017,41,0,17
2593,03-06-2020,Rajasthan,27.0238,74.2179,9373,203,6435,393,0,395
2594,03-06-2020,Sikkim,27.533,88.5122,1,0,0,0,0,0
2595,03-06-2020,Tamil Nadu,11.1271,78.6569,24586,197,13706,1091,0,536
2596,03-06-2020,Telangana,18.1124,79.0193,2891,92,1526,99,0,35
2597,03-06-2020,Tripura,23.9408,91.9882,468,0,173,48,0,0
2598,03-06-2020,Uttar Pradesh,26.8467,80.9462,8361,222,5030,286,0,187
2599,03-06-2020,Uttarakhand,30.0668,79.0193,1043,7,252,85,0,30
2600,03-06-2020,West Bengal,22.9868,87.855,6168,335,2410,396,0,104
2601,04-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
2602,04-06-2020,Andhra Pradesh,15.9129,79.74,4080,68,2466,182,0,45
2603,04-06-2020,Arunachal Pradesh,28.218,94.7278,38,0,1,16,0,0
2604,04-06-2020,Assam,26.2006,92.9376,1672,4,413,159,0,89
2605,04-06-2020,Bihar,25.0961,85.3131,4390,25,2077,235,0,131
2606,04-06-2020,Chandigarh,30.7333,76.7794,301,5,214,0,0,0
2607,04-06-2020,Chhattisgarh,21.2787,81.8661,668,2,188,104,0,58
2608,04-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,8,0,1,4,0,0
2609,04-06-2020,Delhi,28.7041,77.1025,23645,606,9542,1513,0,299
2610,04-06-2020,Goa,15.2993,74.124,79,0,57,0,0,0
2611,04-06-2020,Gujarat,22.2587,71.1924,18100,1122,12212,483,0,318
2612,04-06-2020,Haryana,29.0588,76.0856,2954,23,1089,302,0,20
2613,04-06-2020,Himachal Pradesh,31.1048,77.1734,359,5,150,14,0,10
2614,04-06-2020,Jammu and Kashmir,33.7782,76.5762,2857,34,1007,139,0,54
2615,04-06-2020,Jharkhand,23.6102,85.2799,752,5,321,40,0,1
2616,04-06-2020,Karnataka,15.3173,75.7139,4063,53,1514,267,0,111
2617,04-06-2020,Kerala,10.8505,76.2711,1494,11,651,82,0,24
2618,04-06-2020,Ladakh,34.2996,78.2932,90,1,48,9,0,1
2619,04-06-2020,Madhya Pradesh,22.9734,78.6569,8588,371,5445,168,0,224
2620,04-06-2020,Maharashtra,19.7515,75.7139,74860,2587,32329,2560,0,996
2621,04-06-2020,Manipur,24.6637,93.9063,118,0,38,29,0,24
2622,04-06-2020,Meghalaya,25.467,91.3662,33,1,13,6,0,1
2623,04-06-2020,Mizoram,23.1645,92.9376,14,0,1,1,0,0
2624,04-06-2020,Nagaland,26.1584,94.5624,58,0,0,9,0,0
2625,04-06-2020,Odisha,20.9517,85.0985,2388,7,1416,143,0,91
2626,04-06-2020,Puducherry,11.9416,79.8083,82,0,25,0,0,0
2627,04-06-2020,Punjab,31.1471,75.3412,2376,47,2029,34,0,12
2628,04-06-2020,Rajasthan,27.0238,74.2179,9652,209,6744,279,0,309
2629,04-06-2020,Sikkim,27.533,88.5122,2,0,0,1,0,0
2630,04-06-2020,Tamil Nadu,11.1271,78.6569,25872,208,14316,1286,0,610
2631,04-06-2020,Telangana,18.1124,79.0193,3020,99,1556,129,0,30
2632,04-06-2020,Tripura,23.9408,91.9882,468,0,173,0,0,0
2633,04-06-2020,Uttar Pradesh,26.8467,80.9462,8729,229,5176,368,0,146
2634,04-06-2020,Uttarakhand,30.0668,79.0193,1085,8,282,42,0,30
2635,04-06-2020,West Bengal,22.9868,87.855,6508,345,2580,340,0,170
2636,05-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
2637,05-06-2020,Andhra Pradesh,15.9129,79.74,4223,71,2539,143,0,73
2638,05-06-2020,Arunachal Pradesh,28.218,94.7278,42,0,1,4,0,0
2639,05-06-2020,Assam,26.2006,92.9376,1988,4,442,316,0,29
2640,05-06-2020,Bihar,25.0961,85.3131,4493,29,2210,103,0,133
2641,05-06-2020,Chandigarh,30.7333,76.7794,301,5,214,0,0,0
2642,05-06-2020,Chhattisgarh,21.2787,81.8661,756,2,213,88,0,25
2643,05-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,12,0,1,4,0,0
2644,05-06-2020,Delhi,28.7041,77.1025,25004,650,9898,1359,0,356
2645,05-06-2020,Goa,15.2993,74.124,166,0,57,87,0,0
2646,05-06-2020,Gujarat,22.2587,71.1924,18584,1155,12667,484,0,455
2647,05-06-2020,Haryana,29.0588,76.0856,3281,24,2134,327,0,1045
2648,05-06-2020,Himachal Pradesh,31.1048,77.1734,383,5,179,24,0,29
2649,05-06-2020,Jammu and Kashmir,33.7782,76.5762,3142,35,1048,285,0,41
2650,05-06-2020,Jharkhand,23.6102,85.2799,793,6,354,41,0,33
2651,05-06-2020,Karnataka,15.3173,75.7139,4320,57,1610,257,0,96
2652,05-06-2020,Kerala,10.8505,76.2711,1588,14,690,94,0,39
2653,05-06-2020,Ladakh,34.2996,78.2932,90,1,48,0,0,0
2654,05-06-2020,Madhya Pradesh,22.9734,78.6569,8762,377,5637,174,0,192
2655,05-06-2020,Maharashtra,19.7515,75.7139,77793,2710,33681,2933,0,1352
2656,05-06-2020,Manipur,24.6637,93.9063,124,0,38,6,0,0
2657,05-06-2020,Meghalaya,25.467,91.3662,33,1,13,0,0,0
2658,05-06-2020,Mizoram,23.1645,92.9376,17,0,1,3,0,0
2659,05-06-2020,Nagaland,26.1584,94.5624,80,0,0,22,0,0
2660,05-06-2020,Odisha,20.9517,85.0985,2478,7,1416,90,0,0
2661,05-06-2020,Puducherry,11.9416,79.8083,82,0,25,0,0,0
2662,05-06-2020,Punjab,31.1471,75.3412,2415,47,2043,39,0,14
2663,05-06-2020,Rajasthan,27.0238,74.2179,9862,213,7104,210,0,360
2664,05-06-2020,Sikkim,27.533,88.5122,2,0,0,0,0,0
2665,05-06-2020,Tamil Nadu,11.1271,78.6569,27256,220,14902,1384,0,586
2666,05-06-2020,Telangana,18.1124,79.0193,3147,105,1587,127,0,31
2667,05-06-2020,Tripura,23.9408,91.9882,644,0,173,176,0,0
2668,05-06-2020,Uttar Pradesh,26.8467,80.9462,9237,245,5439,508,0,263
2669,05-06-2020,Uttarakhand,30.0668,79.0193,1153,10,297,68,0,15
2670,05-06-2020,West Bengal,22.9868,87.855,6876,355,2768,368,0,188
2671,06-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
2672,06-06-2020,Andhra Pradesh,15.9129,79.74,4303,73,2576,80,0,37
2673,06-06-2020,Arunachal Pradesh,28.218,94.7278,45,0,1,3,0,0
2674,06-06-2020,Assam,26.2006,92.9376,2153,4,498,165,0,56
2675,06-06-2020,Bihar,25.0961,85.3131,4596,29,2225,103,0,15
2676,06-06-2020,Chandigarh,30.7333,76.7794,304,5,222,3,0,8
2677,06-06-2020,Chhattisgarh,21.2787,81.8661,879,2,244,123,0,31
2678,06-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,14,0,1,2,0,0
2679,06-06-2020,Delhi,28.7041,77.1025,26334,708,10315,1330,0,417
2680,06-06-2020,Goa,15.2993,74.124,196,0,65,30,0,8
2681,06-06-2020,Gujarat,22.2587,71.1924,19094,1190,13003,510,0,336
2682,06-06-2020,Haryana,29.0588,76.0856,3597,24,2134,316,0,0
2683,06-06-2020,Himachal Pradesh,31.1048,77.1734,393,5,189,10,0,10
2684,06-06-2020,Jammu and Kashmir,33.7782,76.5762,3324,36,1086,182,0,38
2685,06-06-2020,Jharkhand,23.6102,85.2799,881,7,410,88,0,56
2686,06-06-2020,Karnataka,15.3173,75.7139,4835,57,1688,515,0,78
2687,06-06-2020,Kerala,10.8505,76.2711,1699,14,712,111,0,22
2688,06-06-2020,Ladakh,34.2996,78.2932,97,1,48,7,0,0
2689,06-06-2020,Madhya Pradesh,22.9734,78.6569,8996,384,5878,234,0,241
2690,06-06-2020,Maharashtra,19.7515,75.7139,80229,2849,35156,2436,0,1475
2691,06-06-2020,Manipur,24.6637,93.9063,132,0,41,8,0,3
2692,06-06-2020,Meghalaya,25.467,91.3662,33,1,13,0,0,0
2693,06-06-2020,Mizoram,23.1645,92.9376,22,0,1,5,0,0
2694,06-06-2020,Nagaland,26.1584,94.5624,94,0,0,14,0,0
2695,06-06-2020,Odisha,20.9517,85.0985,2608,8,1604,130,0,188
2696,06-06-2020,Puducherry,11.9416,79.8083,99,0,36,17,0,11
2697,06-06-2020,Punjab,31.1471,75.3412,2461,48,2069,46,0,26
2698,06-06-2020,Rajasthan,27.0238,74.2179,10084,218,7359,222,0,255
2699,06-06-2020,Sikkim,27.533,88.5122,3,0,0,1,0,0
2700,06-06-2020,Tamil Nadu,11.1271,78.6569,28694,232,15762,1438,0,860
2701,06-06-2020,Telangana,18.1124,79.0193,3290,113,1627,143,0,40
2702,06-06-2020,Tripura,23.9408,91.9882,692,0,173,48,0,0
2703,06-06-2020,Uttar Pradesh,26.8467,80.9462,9733,257,5648,496,0,209
2704,06-06-2020,Uttarakhand,30.0668,79.0193,1215,11,344,62,0,47
2705,06-06-2020,West Bengal,22.9868,87.855,7303,366,2912,427,0,144
2706,07-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
2707,07-06-2020,Andhra Pradesh,15.9129,79.74,4510,73,2620,207,0,44
2708,07-06-2020,Arunachal Pradesh,28.218,94.7278,47,0,1,2,0,0
2709,07-06-2020,Assam,26.2006,92.9376,2397,4,547,244,0,49
2710,07-06-2020,Bihar,25.0961,85.3131,4915,30,2425,319,0,200
2711,07-06-2020,Chandigarh,30.7333,76.7794,309,5,273,5,0,51
2712,07-06-2020,Chhattisgarh,21.2787,81.8661,923,4,266,44,0,22
2713,07-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,19,0,1,5,0,0
2714,07-06-2020,Delhi,28.7041,77.1025,27654,761,10664,1320,0,349
2715,07-06-2020,Goa,15.2993,74.124,267,0,65,71,0,0
2716,07-06-2020,Gujarat,22.2587,71.1924,19592,1219,13316,498,0,313
2717,07-06-2020,Haryana,29.0588,76.0856,3952,24,2134,355,0,0
2718,07-06-2020,Himachal Pradesh,31.1048,77.1734,400,5,194,7,0,5
2719,07-06-2020,Jammu and Kashmir,33.7782,76.5762,3467,39,1126,143,0,40
2720,07-06-2020,Jharkhand,23.6102,85.2799,1000,7,473,119,0,63
2721,07-06-2020,Karnataka,15.3173,75.7139,5213,59,1968,378,0,280
2722,07-06-2020,Kerala,10.8505,76.2711,1807,15,762,108,0,50
2723,07-06-2020,Ladakh,34.2996,78.2932,99,1,48,2,0,0
2724,07-06-2020,Madhya Pradesh,22.9734,78.6569,9228,399,6108,232,0,230
2725,07-06-2020,Maharashtra,19.7515,75.7139,82968,2969,37390,2739,0,2234
2726,07-06-2020,Manipur,24.6637,93.9063,157,0,52,25,0,11
2727,07-06-2020,Meghalaya,25.467,91.3662,33,1,13,0,0,0
2728,07-06-2020,Mizoram,23.1645,92.9376,24,0,1,2,0,0
2729,07-06-2020,Nagaland,26.1584,94.5624,107,0,0,13,0,0
2730,07-06-2020,Odisha,20.9517,85.0985,2781,8,1716,173,0,112
2731,07-06-2020,Puducherry,11.9416,79.8083,99,0,36,0,0,0
2732,07-06-2020,Punjab,31.1471,75.3412,2515,50,2092,54,0,23
2733,07-06-2020,Rajasthan,27.0238,74.2179,10331,231,7501,247,0,142
2734,07-06-2020,Sikkim,27.533,88.5122,7,0,0,4,0,0
2735,07-06-2020,Tamil Nadu,11.1271,78.6569,30152,251,16395,1458,0,633
2736,07-06-2020,Telangana,18.1124,79.0193,3496,123,1710,206,0,83
2737,07-06-2020,Tripura,23.9408,91.9882,747,0,173,55,0,0
2738,07-06-2020,Uttar Pradesh,26.8467,80.9462,9733,257,5648,0,0,0
2739,07-06-2020,Uttarakhand,30.0668,79.0193,1303,11,423,88,0,79
2740,07-06-2020,West Bengal,22.9868,87.855,7738,383,3119,435,0,207
2741,08-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
2742,08-06-2020,Andhra Pradesh,15.9129,79.74,4708,75,2682,198,0,62
2743,08-06-2020,Arunachal Pradesh,28.218,94.7278,51,0,1,4,0,0
2744,08-06-2020,Assam,26.2006,92.9376,2565,4,615,168,0,68
2745,08-06-2020,Bihar,25.0961,85.3131,5088,30,2480,173,0,55
2746,08-06-2020,Chandigarh,30.7333,76.7794,314,5,273,5,0,0
